45.9259259259259309 44.8148148148148096 45.9259259259259238 80
45.9259259259259238 80 20 80
20 80 20 50
20 50 45.9259259259259309 44.8148148148148096
40 15 40 46
40 46 30 48
30 48 30 30
30 30 40 15
50 -0 50 -0
50 -0 30 30
30 30 30 5
30 5 50 -0
